ID,Año_prod,T/C,Temporada,Capitulo,Destino,Fec_Estreno,Dia,Mes,Año,Dia_Sem,Estreno_RR,Franja,H_ini,H_fin,Dur,Tandas,RH_C13,SH_C13,RC_C13,SC_C13,RH_TVN,SH_TVN,RC_TVN,SC_TVN,RH_MEGA,SH_MEGA,RC_MEGA,SC_MEGA,RH_CHV,SH_CHV,RC_CHV,SC_CHV,RH_TVPAGO,SH_TVPAGO,RC_TVPAGO,SC_TVPAGO,RH_ENC,SH_ENC,RC_ENC,SC_ENC,PosH_C13,PosC_C13,Comentario,Region,Zona,Fecha
521,2019.0,724,7,24.0,Lago Budi 2019,24-11-2019,24,11,2019,7,RR 1,Off Prime PM,18:05,19:18,1:13:00,3,6.2,13.1,2.3,11.0,3.1,6.4,1.2,5.8,4.5,9.5,1.6,7.7,7.7,16.1,1.9,9.3,26.5,55.6,12.2,59.3,47.5,100,20.5,100,2,1,,Araucanía,Norte,2019-11-24
522,2016.0,419,4,19.0,Melipeuco,30-11-2019,30,11,2019,6,RR 4,Off Prime PM,15:07,16:19,1:12:00,2,5.2,12.2,1.6,11.5,4.0,9.4,1.7,12.0,5.3,12.6,0.8,5.9,5.4,12.8,1.3,9.4,21.3,50.5,7.9,55.9,42.2,100,14.1,100,3,2,,Araucanía,Norte,2019-11-30
523,2016.0,425,4,25.0,Ruta Costera Corral-Chaihuín,30-11-2019,30,11,2019,6,RR 3,Off Prime PM,19:42,21:00,1:18:00,3,5.8,13.6,2.2,13.6,4.6,10.6,1.3,8.1,3.5,8.2,1.1,7.0,6.2,14.4,1.8,11.2,22.5,52.6,8.6,53.8,42.8,100,16.0,100,2,1,,Los Ríos,Sur,2019-11-30
524,2016.0,47,4,7.0,Cochrane – Patagonia 1 Lago Gral. Carrera,30-11-2019,30,11,2019,6,RR 3,Prime 2da,23:42,0:58,1:16:00,3,9.5,19.5,4.2,19.1,3.9,8.0,1.7,7.6,6.6,13.6,1.3,5.9,7.7,15.9,3.5,15.8,21.2,43.7,9.8,44.2,48.5,100,22.2,100,1,1,,Aysén,Sur,2019-11-30
525,2019.0,726,7,26.0,Lago Riñihue,30-11-2019,30,11,2019,6,Estreno,Prime,22:30,23:42,1:12:00,2,11.2,20.4,4.6,18.9,5.0,9.0,1.6,6.8,6.1,11.1,1.5,6.3,10.2,18.5,4.2,17.5,23.0,41.6,11.0,45.6,55.2,100,24.1,100,1,1,,Los Ríos,Sur,2019-11-30
526,2019.0,725,7,25.0,Parral,1-12-2019,1,12,2019,7,RR 1,Off Prime PM,17:31,19:00,1:29:00,3,6.1,12.8,1.9,9.6,3.3,6.9,1.4,6.8,6.2,13.1,1.9,9.6,6.0,12.6,1.7,8.6,25.2,52.8,12.0,60.3,47.7,100,19.9,100,2,1,,Maule,Centro,2019-12-01
527,2016.0,47,4,7.0,Cochrane – Patagonia 1 Lago Gral. Carrera,7-12-2019,7,12,2019,6,RR 4,Off Prime PM,15:03,16:22,1:19:00,3,6.7,15.3,2.0,12.5,3.3,7.5,1.0,6.0,5.6,12.8,1.7,10.4,5.6,12.7,1.9,11.6,22.2,50.6,8.8,54.5,43.8,100,16.1,100,1,1,,Aysén,Sur,2019-12-07
528,2018.0,610,6,10.0,Curarrehue 2018,7-12-2019,7,12,2019,6,RR 2,Off Prime PM,19:41,21:00,1:19:00,3,6.2,13.9,2.6,14.0,3.1,6.8,1.1,5.9,4.0,9.0,1.0,5.2,7.0,15.7,1.8,9.5,24.7,55.3,11.3,59.8,44.6,100,18.8,100,2,1,,Araucanía,Norte,2019-12-07
529,2019.0,727,7,27.0,Choshuenco Pirihueico,7-12-2019,7,12,2019,6,Estreno,Prime,22:36,23:54,1:18:00,2,10.5,19.8,4.6,17.6,4.7,8.9,1.7,6.4,6.8,12.9,2.1,8.2,9.2,17.3,5.3,20.3,23.6,44.5,10.8,41.2,52.9,100,26.2,100,1,2,,Los Lagos,Sur,2019-12-07
530,2019.0,726,7,26.0,Lago Riñihue,8-12-2019,8,12,2019,7,RR 1,Off Prime PM,17:35,18:49,1:14:00,3,5.1,11.4,2.9,14.5,6.1,13.6,2.4,12.2,4.9,11.0,2.1,10.4,5.1,11.4,2.1,10.7,23.6,53.0,9.7,48.6,44.5,100,19.8,100,2,1,,Los Ríos,Sur,2019-12-08
531,2016.0,48,4,8.0,Cochrane – Río Baker,14-12-2019,14,12,2019,6,RR 3,Off Prime PM,15:02,16:17,1:15:00,3,7.1,17.1,2.3,15.5,3.4,8.3,1.3,8.6,5.5,13.2,1.4,9.7,5.2,12.5,1.6,10.8,19.9,48.0,6.3,42.2,41.6,100,15.0,100,1,1,,Aysén,Sur,2019-12-14
532,2018.0,611,6,11.0,Salar de Surire,14-12-2019,14,12,2019,6,RR 2,Off Prime PM,19:32,21:00,1:28:00,4,8.2,17.6,2.7,15.5,4.2,8.9,1.1,6.2,3.4,7.2,1.3,7.3,5.2,11.1,1.3,7.6,25.2,54.0,9.7,55.5,46.7,100,17.6,100,1,1,,Arica y Parinacota,Norte,2019-12-14
533,2018.0,626,6,26.0,Caleta Milagros,14-12-2019,14,12,2019,6,RR 1,Prime,22:35,23:54,1:19:00,3,9.3,16.6,3.2,13.7,4.2,7.6,1.7,7.2,7.1,12.6,2.0,8.3,11.4,20.5,5.0,21.0,24.2,43.5,10.1,42.9,55.7,100,23.6,100,2,2,,Los Lagos,Sur,2019-12-14
534,2019.0,727,7,27.0,Choshuenco Pirihueico,15-12-2019,15,12,2019,7,RR 1,Off Prime PM,17:44,19:00,1:16:00,3,4.2,8.8,1.5,7.2,5.9,12.4,2.1,9.9,4.2,8.8,2.0,9.1,5.8,12.0,1.9,8.9,25.8,53.7,12.6,58.7,48.1,100,21.4,100,3,4,,Los Lagos,Sur,2019-12-15
535,2016.0,429,4,29.0,San Pedro de Atacama,21-12-2019,21,12,2019,6,RR 2,Off Prime PM,15:03,16:24,1:21:00,3,5.5,13.3,2.4,13.9,3.7,9.0,1.2,7.1,4.1,10.1,1.5,8.5,4.7,11.3,1.8,10.5,21.5,52.3,9.1,52.5,41.1,100,17.4,100,1,1,,Antofagasta,Norte,2019-12-21
536,2018.0,612,6,12.0,Río Maullín,21-12-2019,21,12,2019,6,RR 2,Off Prime PM,19:39,21:00,1:21:00,3,6.2,16.3,2.2,15.3,2.5,6.5,0.7,4.7,3.7,9.6,0.7,4.5,4.0,10.4,1.0,6.6,20.6,54.2,8.7,59.7,38.1,100,14.6,100,1,1,,Los Lagos,Sur,2019-12-21
537,2018.0,623,6,23.0,"Codpa, valle dulce",21-12-2019,21,12,2019,6,RR 1,Prime,22:37,0:01,1:24:00,3,10.6,20.8,3.4,15.7,3.8,7.3,1.4,6.2,5.5,10.7,1.5,7.0,9.5,18.6,3.8,17.4,21.9,42.8,10.0,45.6,51.2,100,21.9,100,1,2,,Arica y Parinacota,Norte,2019-12-21
538,2018.0,626,6,26.0,Caleta Milagros,22-12-2019,22,12,2019,7,RR 2,Off Prime PM,18:02,19:19,1:17:00,3,5.9,13.4,2.0,11.2,2.2,5.0,0.3,1.5,5.0,11.4,1.8,10.2,5.1,11.6,1.9,10.5,24.3,55.5,10.5,58.5,43.8,100,17.9,100,1,1,,Los Lagos,Sur,2019-12-22
539,2016.0,427,4,27.0,Arauco,28-12-2019,28,12,2019,6,RR 3,Off Prime PM,15:01,16:22,1:21:00,3,6.5,15.2,2.8,15.0,4.2,9.8,1.3,7.0,8.3,19.3,3.0,16.4,4.8,11.3,1.5,8.2,18.8,43.7,8.1,43.8,43.0,100,18.4,100,2,2,,Bío Bío,Sur,2019-12-28
540,2018.0,67,6,7.0,Rengo,28-12-2019,28,12,2019,6,RR 2,Off Prime PM,19:34,21:00,1:26:00,3,5.6,13.7,1.9,12.5,2.2,5.4,0.7,4.5,5.2,12.7,1.7,11.2,5.3,13.2,1.9,12.7,20.5,50.5,8.1,53.3,40.6,100,15.1,100,1,1,,O'Higgins,Centro,2019-12-28
541,2018.0,624,6,24.0,"Camarones, valle salado",28-12-2019,28,12,2019,6,RR 1,Prime,22:37,23:50,1:13:00,2,10.2,18.8,3.7,15.3,2.8,5.2,1.0,4.0,6.5,11.9,1.0,4.0,9.6,17.6,4.7,19.3,24.1,44.3,11.2,46.0,54.4,100,24.3,100,1,2,,Arica y Parinacota,Norte,2019-12-28
542,2014.0,213,2,13.0,Chillán,29-12-2019,29,12,2019,7,RR 3,Off Prime AM,10:40,11:39,0:59:00,1,5.2,13.8,2.0,13.1,4.6,12.2,1.9,12.4,4.0,10.8,1.4,9.2,4.7,12.5,1.6,10.2,16.4,43.9,6.8,44.2,37.4,100,15.3,100,1,1,,Ñuble,Centro,2019-12-29
543,2018.0,623,6,23.0,"Codpa, valle dulce",29-12-2019,29,12,2019,7,RR 2,Off Prime PM,17:55,19:13,1:18:00,3,7.2,15.5,2.7,13.4,3.5,7.5,1.2,6.1,5.5,11.8,1.9,9.5,5.3,11.4,1.6,7.7,24.6,52.8,11.3,55.9,46.6,100,20.2,100,1,1,,Arica y Parinacota,Norte,2019-12-29
544,2018.0,61,6,1.0,Ruta Kaweskar de los glaciares-Skorpios XL,1-1-2020,1,1,2020,3,RR 4,Off Prime AM,9:00,10:07,1:07:00,1,3.6,18.2,0.5,9.0,1.8,8.9,0.3,6.6,1.4,7.0,0.6,11.3,0.8,4.2,0.0,0.4,10.6,54.0,3.4,65.0,19.7,100,5.3,100,1,2,,Ñuble,Centro,2020-01-01
545,2019.0,74,7,4.0,Falkland parte 1 XL,4-1-2020,4,1,2020,6,RR 1,Off Prime PM,19:10,21:00,1:50:00,3,5.4,13.5,1.8,11.0,4.2,10.4,1.9,11.6,5.0,12.4,2.1,13.2,4.3,10.6,1.1,6.9,19.1,47.4,7.2,44.7,40.3,100,16.2,100,1,3,,Internacional,Otro,2020-01-04
546,2016.0,En Vacaciones2,En Vacaciones,2.0,Trinidad -Cuba,4-1-2020,4,1,2020,6,RR 2,Off Prime PM,15:03,16:12,1:09:00,2,4.2,10.4,2.1,12.3,3.6,8.9,1.9,11.5,7.9,19.7,1.8,10.6,5.6,14.0,1.7,10.0,17.6,43.9,7.8,46.5,40.1,100,16.7,100,3,1,,Internacional,Otro,2020-01-04
547,2018.0,624,6,24.0,"Camarones, valle salado",5-1-2020,5,1,2020,7,RR 2,Off Prime PM,17:43,19:05,1:22:00,3,5.3,11.3,1.5,8.1,4.0,8.4,0.9,4.6,6.5,13.7,2.7,14.4,6.6,14.0,2.2,11.8,24.1,50.9,9.9,53.2,47.3,100,18.7,100,3,3,,Arica y Parinacota,Norte,2020-01-05
548,2016.0,428,4,28.0,Isla Sta. María,11-1-2020,11,1,2020,6,RR 4,Off Prime AM,10:06,11:05,0:59:00,2,4.0,14.3,1.2,10.9,3.6,12.8,1.1,10.6,3.2,11.4,1.4,13.1,4.0,14.2,1.0,9.7,12.7,45.2,5.2,49.0,28.0,100,10.6,100,1,2,,Bío Bío,Sur,2020-01-11
549,2016.0,En Vacaciones3,En Vacaciones,3.0,Tarapoto - Perú,11-1-2020,11,1,2020,6,RR 2,Off Prime PM,15:07,16:12,1:05:00,2,6.1,15.1,2.1,13.0,4.8,11.8,1.7,10.2,6.6,16.3,2.2,13.5,3.9,9.6,1.8,11.3,18.3,45.0,6.7,41.5,40.7,100,16.1,100,2,2,,Internacional,Otro,2020-01-11
550,2018.0,63,6,3.0,De Coyhaique a Chile Chico. XL,11-1-2020,11,1,2020,6,RR 2,Off Prime PM,19:02,21:00,1:58:00,3,9.1,22.0,2.8,17.0,5.0,12.2,2.1,12.9,4.3,10.5,1.9,11.7,3.7,9.1,0.9,5.5,18.1,43.8,7.3,44.5,41.2,100,16.3,100,1,1,,Aysén,Sur,2020-01-11
551,2019.0,75,7,5.0,Falkland parte 2,12-1-2020,12,1,2020,7,RR 2,Off Prime PM,17:08,18:22,1:14:00,3,5.4,12.4,2.2,11.8,3.2,7.5,1.2,6.6,5.9,13.8,2.2,11.6,5.6,13.0,1.6,8.5,20.5,47.5,9.9,53.0,43.1,100,18.8,100,3,1,,Internacional,Otro,2020-01-12
552,2015.0,330,3,30.0,Icalma,12-1-2020,12,1,2020,7,RR 1,Off Prime PM,18:22,19:06,0:44:00,0,6.9,15.1,2.2,12.0,3.1,6.8,1.2,6.6,5.1,11.1,2.1,11.6,5.1,11.1,1.1,6.0,23.7,51.6,9.8,53.2,46.0,100,18.4,100,1,1,,Araucanía,Norte,2020-01-12
553,2016.0,En Vacaciones2,En Vacaciones,2.0,Trinidad -Cuba,18-1-2020,18,1,2020,6,RR 3,Off Prime AM,10:05,10:59,0:54:00,2,4.2,13.6,1.3,11.1,3.2,10.5,1.4,11.6,4.6,15.1,1.2,10.0,5.4,17.6,2.2,18.4,12.5,40.9,4.7,38.6,30.6,100,12.2,100,3,3,,Internacional,Otro,2020-01-18
554,2015.0,319,3,19.0,Huilo Huilo,18-1-2020,18,1,2020,6,RR 3,Off Prime PM,18:34,19:40,1:06:00,3,5.3,13.3,2.1,13.2,3.3,8.2,1.1,6.5,4.3,10.7,1.3,8.2,2.9,7.4,1.0,6.3,22.3,56.0,8.9,55.1,39.8,100,16.1,100,1,1,,Los Ríos,Sur,2020-01-18
555,2018.0,62,6,2.0,De Pisagua a Colchane. XL,19-1-2020,19,1,2020,7,RR 4,Off Prime PM,17:06,19:02,1:56:00,4,5.4,11.8,1.3,6.7,3.6,7.9,1.4,6.9,6.0,13.2,2.9,14.9,5.1,11.3,2.0,10.3,22.9,50.4,10.3,52.2,45.5,100,19.7,100,2,4,,Tarapacá,Norte,2020-01-19
556,2016.0,En Vacaciones3,En Vacaciones,3.0,Tarapoto - Perú,25-1-2020,25,1,2020,6,RR 3,Off Prime AM,10:12,11:18,1:06:00,2,7.6,22.2,2.5,19.1,3.3,9.6,1.2,9.0,4.7,13.9,1.4,11.2,3.3,9.7,1.1,8.8,13.7,40.4,5.7,44.0,34.0,100,12.9,100,1,1,,Internacional,Otro,2020-01-25
557,2016.0,En Vacaciones4,En Vacaciones,4.0,Bogotá - Colombia,25-1-2020,25,1,2020,6,RR 2,Off Prime PM,15:00,15:54,0:54:00,1,5.6,12.2,1.6,9.6,4.8,10.5,2.2,13.5,8.7,19.1,1.8,10.6,5.7,12.5,1.8,10.6,19.5,42.9,7.4,44.5,45.6,100,16.7,100,3,4,,Internacional,Otro,2020-01-25
558,2018.0,64,6,4.0,Lago Todos los Santos. XL,25-1-2020,25,1,2020,6,RR 3,Off Prime PM,19:10,21:00,1:50:00,3,6.5,15.0,2.0,11.5,3.7,8.7,1.5,8.5,6.1,14.2,1.5,8.8,4.3,10.0,1.1,6.4,21.7,50.4,9.4,54.5,43.1,100,17.3,100,1,1,,Los Lagos,Sur,2020-01-25
559,2018.0,618,6,18.0,Puelo-Hornopirén XL,26-1-2020,26,1,2020,7,RR 3,Off Prime PM,17:04,18:56,1:52:00,3,6.1,14.0,2.4,12.7,2.3,5.4,1.3,6.8,6.2,14.2,2.3,12.5,5.4,12.4,1.3,6.9,22.3,51.1,9.5,51.3,43.6,100,18.5,100,2,1,,Los Lagos,Sur,2020-01-26
560,2016.0,En Vacaciones4,En Vacaciones,4.0,Bogotá - Colombia,1-2-2020,1,2,2020,6,RR 3,Off Prime AM,10:24,11:20,0:56:00,1,5.3,16.2,1.7,13.0,3.5,10.7,1.7,12.6,4.3,13.3,1.4,10.4,5.0,15.2,2.2,16.1,13.8,42.2,5.5,41.3,32.7,100,13.4,100,1,2,,Internacional,Otro,2020-02-01
561,2016.0,En Vacaciones5,En Vacaciones,5.0,Cartagena – Colombia,1-2-2020,1,2,2020,6,RR 2,Off Prime PM,14:57,15:57,1:00:00,1,5.3,13.0,1.8,13.0,2.3,5.7,1.4,10.1,8.1,19.7,1.9,13.9,5.2,12.7,1.6,11.7,17.3,42.1,6.1,45.1,41.0,100,13.6,100,2,2,,Internacional,Otro,2020-02-01
562,2018.0,617,6,17.0,Lonquimay 2018 XL,1-2-2020,1,2,2020,6,RR 2,Off Prime PM,19:09,21:00,1:51:00,3,5.7,14.4,2.0,14.6,2.2,5.4,0.8,6.0,5.8,14.5,1.8,12.8,5.8,14.6,1.2,8.6,18.4,46.1,7.0,50.3,39.9,100,13.9,100,3,1,,Araucanía,Norte,2020-02-01
563,2015.0,322,3,22.0,Antofagasta,2-2-2020,2,2,2020,7,RR 4,Off Prime PM,17:26,18:39,1:13:00,3,5.0,11.6,2.1,12.3,3.5,8.1,0.8,4.8,5.1,11.7,1.0,5.7,5.0,11.6,1.2,7.2,23.5,54.3,10.1,60.1,43.3,100,16.9,100,2,1,,Antofagasta,Norte,2020-02-02
564,2016.0,En Vacaciones5,En Vacaciones,5.0,Cartagena – Colombia,8-2-2020,8,2,2020,6,RR 3,Off Prime AM,10:12,11:13,1:01:00,1,3.8,13.3,1.0,9.4,3.2,11.2,1.3,12.0,3.9,13.8,0.9,8.9,3.3,11.5,1.5,14.1,13.8,48.7,4.9,46.4,28.3,100,10.7,100,2,3,,Internacional,Otro,2020-02-08
565,2016.0,En Vacaciones6,En Vacaciones,6.0,Panamá,8-2-2020,8,2,2020,6,RR 2,Off Prime PM,15:00,15:59,0:59:00,1,4.3,10.4,2.1,13.5,4.6,11.2,1.0,6.6,6.7,16.4,1.8,11.5,5.4,13.2,2.0,13.2,19.4,47.3,6.3,41.3,41.0,100,15.4,100,4,1,,Internacional,Otro,2020-02-08
566,2018.0,616,6,16.0,La Junta- Sta. Lucía,8-2-2020,8,2,2020,6,RR 1,Off Prime PM,19:37,21:00,1:23:00,3,4.7,11.5,1.7,11.8,3.8,9.2,0.4,2.5,5.7,13.7,1.6,10.8,5.0,12.2,1.3,8.8,20.4,49.4,8.2,55.5,41.3,100,14.8,100,3,1,,Los Lagos,Sur,2020-02-08
567,2017.0,54,5,4.0,"Camiña, Laguna Roja",9-2-2020,9,2,2020,7,RR 4,Off Prime AM,10:01,11:07,1:06:00,1,3.6,12.4,1.5,12.7,3.6,12.5,1.2,10.8,2.4,8.3,0.4,3.3,4.0,13.7,1.3,11.5,14.1,48.7,6.1,52.4,28.9,100,11.6,100,2,1,,Arica y Parinacota,Norte,2020-02-09
568,2015.0,33,3,3.0,Romeral,9-2-2020,9,2,2020,7,RR 4,Off Prime PM,17:22,18:39,1:17:00,3,5.8,12.7,2.4,14.0,1.6,3.5,0.3,1.8,7.1,15.7,1.8,10.6,5.1,11.2,0.6,3.2,23.9,52.8,10.2,59.8,45.2,100,17.1,100,2,1,,Maule,Centro,2020-02-09
569,2016.0,En Vacaciones6,En Vacaciones,6.0,Panamá,15-2-2020,15,2,2020,6,RR 3,Off Prime AM,10:13,11:11,0:58:00,1,3.7,13.4,1.2,10.5,1.9,6.9,0.6,5.8,4.6,16.8,1.1,9.9,3.9,14.0,1.2,11.2,12.5,45.6,6.2,56.5,27.5,100,11.0,100,3,1,,Internacional,Otro,2020-02-15
570,2016.0,En Vacaciones7,En Vacaciones,7.0,Quito - Ecuador,15-2-2020,15,2,2020,6,RR 2,Off Prime PM,15:00,16:07,1:07:00,2,5.8,15.0,1.9,14.2,4.2,11.0,1.5,10.9,5.9,15.4,1.4,9.9,4.0,10.4,1.0,7.5,17.1,44.3,6.4,46.6,38.5,100,13.8,100,2,1,,Internacional,Otro,2020-02-15
571,2017.0,56,5,6.0,Melinka,15-2-2020,15,2,2020,6,RR 3,Off Prime PM,19:49,21:00,1:11:00,3,5.5,15.1,1.8,12.5,3.4,9.4,1.0,6.7,4.6,12.8,1.3,8.9,3.5,9.6,1.7,11.9,17.6,48.6,7.3,49.9,36.2,100,14.6,100,1,1,,Aysén,Sur,2020-02-15
572,2017.0,57,5,7.0,Visviri,16-2-2020,16,2,2020,7,RR 3,Off Prime AM,10:12,11:17,1:05:00,2,4.0,15.0,1.1,11.0,2.7,10.2,1.2,12.0,3.6,13.8,1.2,11.6,2.6,9.8,1.7,16.5,11.9,45.2,4.2,41.5,26.3,100,10.2,100,1,4,,Arica y Parinacota,Norte,2020-02-16
573,2015.0,31,3,1.0,Coyhaique 1 (Malebo),16-2-2020,16,2,2020,7,RR 5,Off Prime PM,17:45,19:05,1:20:00,3,4.3,10.2,1.4,7.7,2.5,6.0,1.2,6.8,5.3,12.7,1.8,10.2,4.1,9.8,1.5,8.3,23.1,55.0,10.2,57.5,42.1,100,17.7,100,2,3,,Aysén,Sur,2020-02-16
574,2018.0,619,6,19.0,Villa O’Higgins XL,21-2-2020,21,2,2020,5,RR 1,Off Prime PM,18:59,21:00,2:01:00,4,5.3,11.8,2.0,10.8,3.3,7.3,1.1,6.0,10.3,22.8,3.0,16.1,6.0,13.4,2.7,14.2,18.5,41.0,7.3,38.9,45.1,100,18.8,100,3,3,,Aysén,Sur,2020-02-21
575,2016.0,En Vacaciones8,En Vacaciones,8.0,Costa Selva - Ecuador,22-2-2020,22,2,2020,6,RR 2,Off Prime PM,16:48,18:00,1:12:00,2,5.3,12.3,2.7,15.2,5.5,12.8,1.4,8.1,6.1,14.0,2.2,12.3,3.9,9.0,0.8,4.5,19.8,45.8,8.3,47.1,43.2,100,17.7,100,3,1,,Internacional,Otro,2020-02-22
576,2018.0,65,6,5.0,Pumalín,23-2-2020,23,2,2020,7,RR 4,Off Prime AM,6:30,8:00,1:30:00,3,0.4,4.3,0.0,0.4,0.6,5.9,0.1,4.8,1.4,14.7,0.3,11.7,0.7,6.8,0.2,5.8,4.9,50.8,1.6,60.4,9.6,100,2.6,100,4,4,,Los Lagos,Sur,2020-02-23
577,2017.0,53,5,3.0,Chaitén,29-2-2020,29,2,2020,6,RR 3,Off Prime PM,16:30,18:00,1:30:00,3,7.0,16.5,2.4,13.5,4.9,11.4,1.7,9.7,6.7,15.7,1.9,10.8,3.4,8.0,1.2,6.9,18.5,43.3,9.4,52.1,42.7,100,18.0,100,1,1,,Los Lagos,Sur,2020-02-29
578,2015.0,312,3,12.0,Chiloé islas pequeñas,1-3-2020,1,3,2020,7,RR 4,Off Prime PM,18:51,19:50,0:59:00,2,8.7,19.1,3.5,19.6,3.2,7.1,0.5,2.7,2.7,5.9,1.0,5.4,6.8,14.9,2.1,12.0,21.0,46.0,8.4,46.8,45.7,100,17.9,100,1,1,Originalmente juntos,Los Ríos,Sur,2020-03-01
579,2016.0,414,4,14.0,Alto el Loa,1-3-2020,1,3,2020,7,RR 3,Off Prime PM,19:50,21:00,1:10:00,1,12.6,26.0,4.8,25.3,4.9,10.1,1.3,6.7,3.5,7.2,0.9,4.8,5.4,11.2,1.4,7.2,19.9,41.2,8.3,44.1,48.4,100,18.8,100,1,1,Originalmente juntos,Antofagasta,Norte,2020-03-01
580,2014.0,23,2,3.0,Valdivia,7-3-2020,7,3,2020,6,RR 3,Off Prime PM,14:56,16:13,1:17:00,2,7.1,15.9,2.1,13.9,3.5,7.9,0.7,4.7,6.8,15.4,2.4,16.0,6.0,13.5,1.7,11.0,18.3,41.1,6.7,44.4,44.5,100,15.2,100,1,2,,Los Ríos,Sur,2020-03-07
581,2016.0,45,4,5.0,Lago Budi 2016,7-3-2020,7,3,2020,6,RR 3,Off Prime PM,19:49,21:00,1:11:00,3,8.1,18.2,2.8,17.4,2.4,5.4,0.6,3.7,6.4,14.4,2.1,13.3,3.9,8.9,0.8,5.2,21.3,47.9,8.0,50.1,44.4,100,15.9,100,1,1,,Araucanía,Norte,2020-03-07
582,2020.0,81,8,1.0,Glaciar Exploradores XL,7-3-2020,7,3,2020,6,Estreno,Prime,22:30,0:30,2:00:00,3,12.8,23.2,4.6,21.1,4.5,8.2,1.5,7.0,10.8,19.5,3.0,13.6,10.5,18.9,4.3,19.8,18.0,32.5,6.8,30.8,55.4,100,21.9,100,1,1,,Aysén,Sur,2020-03-07
583,2020.0,81,8,1.0,Glaciar Exploradores XL,8-3-2020,8,3,2020,7,RR 1,Off Prime PM,19:01,21:00,1:59:00,4,8.8,17.4,3.5,15.7,4.9,9.7,1.5,6.9,6.8,13.4,2.5,11.1,6.8,13.4,1.8,8.1,22.2,44.0,10.4,47.1,50.5,100,22.1,100,1,1,,Aysén,Sur,2020-03-08
584,2014.0,26,2,6.0,Sagrada Familia,14-3-2020,14,3,2020,6,RR 3,Off Prime PM,15:04,16:21,1:17:00,3,6.4,12.6,2.9,14.0,4.3,8.4,1.8,9.0,8.0,15.7,1.9,9.1,8.5,16.9,3.4,16.5,20.1,39.7,8.6,41.9,50.6,100,20.5,100,3,2,,Maule,Centro,2020-03-14
585,2017.0,51,5,1.0,Juan Fernández,14-3-2020,14,3,2020,6,RR 3,Off Prime PM,19:49,21:00,1:11:00,3,8.2,18.5,2.9,16.5,2.6,5.8,1.3,7.3,4.3,9.7,1.2,7.0,7.1,16.0,1.8,10.4,19.3,43.7,7.8,44.1,44.2,100,17.7,100,1,1,,Valparaíso,Centro,2020-03-14
586,2020.0,82,8,2.0,Fray Jorge-Tulahuén XL,14-3-2020,14,3,2020,6,Estreno,Prime,22:32,0:34,2:02:00,3,11.6,21.5,5.0,21.1,5.1,9.5,2.3,9.8,8.3,15.4,2.1,9.0,12.2,22.6,4.3,18.4,18.1,33.5,7.9,33.7,54.0,100,23.5,100,2,1,,Coquimbo,Norte,2020-03-14
587,2020.0,82,8,2.0,Fray Jorge-Tulahuén XL,15-3-2020,15,3,2020,7,RR 1,Off Prime PM,19:02,21:00,1:58:00,5,8.8,16.8,3.9,15.8,2.7,5.2,0.8,3.1,6.8,13.0,2.7,10.9,9.2,17.5,3.9,15.9,24.9,47.6,11.5,46.6,52.4,100,24.6,100,2,1,,Coquimbo,Norte,2020-03-15
588,2018.0,65,6,5.0,Pumalín,20-3-2020,20,3,2020,5,RR 5,Prime 2da,0:52,2:08,1:16:00,2,8.8,21.4,3.8,20.6,3.4,8.3,1.1,6.0,3.2,7.7,1.2,6.2,4.8,11.6,1.8,9.7,17.9,43.7,8.1,43.7,41.1,100,18.6,100,1,1,,Los Lagos,Sur,2020-03-20
589,2018.0,66,6,6.0,Toltén,21-3-2020,21,3,2020,6,RR 3,Off Prime AM,11:33,12:58,1:25:00,4,9.7,19.5,3.1,14.4,6.7,13.5,3.0,14.2,6.3,12.6,1.6,7.3,4.7,9.4,1.6,7.6,21.3,43.0,10.1,47.3,49.7,100,21.3,100,1,1,,Araucanía,Norte,2020-03-21
590,2017.0,511,5,11.0,Riñihue-Río San Pedro,21-3-2020,21,3,2020,6,RR 3,Off Prime PM,19:42,21:00,1:18:00,3,13.7,21.3,5.2,17.7,5.8,8.9,2.6,8.9,8.2,12.7,2.6,8.8,9.5,14.6,3.6,12.3,28.4,44.0,12.8,43.8,64.6,100,29.3,100,1,1,,Los Ríos,Sur,2020-03-21
591,2020.0,83,8,3.0,Islas Desertores XL,21-3-2020,21,3,2020,6,Estreno,Prime,22:30,0:31,2:01:00,3,15.6,23.5,7.0,21.7,4.5,6.8,1.4,4.4,9.8,14.7,3.5,10.9,14.7,22.2,7.1,22.0,25.8,38.9,11.3,35.0,66.4,100,32.3,100,1,2,,Los Lagos,Sur,2020-03-21
592,2020.0,83,8,3.0,Islas Desertores XL,22-3-2020,22,3,2020,7,RR 1,Off Prime PM,19:00,21:00,2:00:00,4,6.8,10.6,2.8,9.2,5.7,8.9,3.1,10.3,14.0,21.6,5.8,18.9,11.4,17.7,4.2,13.7,27.8,43.0,12.2,40.1,64.7,100,30.4,100,3,4,,Los Lagos,Sur,2020-03-22
593,2015.0,316,3,16.0,Quintero,28-3-2020,28,3,2020,6,RR 4,Off Prime PM,15:02,16:09,1:07:00,2,8.6,15.1,3.5,13.4,6.2,10.8,2.5,9.7,10.9,19.1,4.0,15.4,7.7,13.5,2.6,9.9,24.3,42.4,11.2,42.7,57.2,100,26.3,100,2,2,,Valparaíso,Centro,2020-03-28
